ID,Outlet,Funding,State,Community,Website,Features
"1,140.00",Osage News,Native,Oklahoma,-,https://osagenews.org/,Osage Nation
"1,882.00",State Impact: OK,Nonprofit,Oklahoma,-,https://stateimpact.npr.org/oklahoma/,
"2,556.00",The Absentee Shawnee News,Native,Oklahoma,-,https://www.astribe.com/newsletters,Shawnee Tribal Newsletter
"3,595.00",Oklahoma Memo,Independent,Oklahoma,-,https://oklahomamemo.com/,Blog -- Recap of Oklahoma News
"2,448.00",Verified News Network and Lucinda Hickory Research Institute,Independent,Oklahoma,-,https://app.verifiednews.network/articles/share/3234,Indigenous
"3,596.02",Owasso Reporter,Large Chain,Oklahoma,-,https://tulsaworld.com/news/community/owasso/,
"3,596.03",Sand Springs Leader,Large Chain,Oklahoma,-,https://tulsaworld.com/news/community/sand-springs/,
"3,596.04",Skiatook Journal,Large Chain,Oklahoma,-,https://tulsaworld.com/news/community/skiatook/,
"2,077.36",Center Square Oklahoma,Nonprofit,Oklahoma,--,https://www.thecentersquare.com/Oklahoma/,taxpayer sensibility
"2,562.00",Chickasaw Times,Native,Oklahoma,Ada,http://www.chickasawtimes.net/About,Official Publication of the Chickasaw Nation
"2,307.62",The Daily Ardmoreite,Independent,Oklahoma,Ardmore,https://www.ardmoreite.com/,
"2,033.00",Broken Arrow Sentinel,Independent,Oklahoma,Broken Arrow,https://basentinel.town.news/,
"1,138.00",Tahlequah Daily Press,Independent,Oklahoma,Cherokee County,https://www.tahlequahdailypress.com/,
"2,905.00",Duncan Banner,Independent,Oklahoma,Duncan,https://www.duncanbanner.com/,
"2,498.00",Enid News & Eagle,Independent,Oklahoma,Enid,https://www.enidnews.com/site/about-us.html,
"1,057.00",Native News Online,Native,Oklahoma,Indian Country,https://nativenewsonline.net/,
"2,341.01",Lawton Constitution,Independent,Oklahoma,Lawton,https://www.swoknews.com/,
"3,597.00",Crosswinds News,Native,Oklahoma,Muscogee Nation Reservation,https://www.crosswindsnews.net/,Native-focused and Native-staffed
"3,081.01",Muskogee Phoenix,Independent,Oklahoma,Muskogee,https://www.muskogeephoenix.com/,
"2,976.00",Gaylord News,College-based,Oklahoma,"Norman, Lawton",https://gaylordnews.net/about/,U of Oklahoma Gaylord College of Journalism
"1,866.00",Streetlight,Nonprofit,Oklahoma,Oklahoma City,https://streetlightnews.org/about/,Women-led
"2,183.00",The Curbside Chronicle,Nonprofit,Oklahoma,Oklahoma City,https://www.thecurbsidechronicle.org/,Street Paper
959.00,Black Chronicle,Independent,Oklahoma,Oklahoma City,https://blackchronicle.com/,Black-owned
147.00,Oklahoma City Free Press,Independent,Oklahoma,Oklahoma City,https://freepressokc.com,
"3,058.00",Oklahoma Gazette,Independent,Oklahoma,Oklahoma City,https://www.okgazette.com/news,
"1,486.00",Mvskoke Media,Independent,Oklahoma,Okmulgee,https://www.mvskokemedia.com,Indigenous - Mvskoke (Creek)
"2,307.61",Shawnee News Star,Independent,Oklahoma,Shawnee,https://www.news-star.com/,
"2,551.00",McAlester News-Capital,Independent,Oklahoma,Southeast OK,https://www.mcalesternews.com/,
"2,903.00",Stillwater News Press,Independent,Oklahoma,Stillwater,https://www.stwnewspress.com/news/local_news,
833.00,The Frontier,Nonprofit,Oklahoma,Tulsa,https://www.readfrontier.org/,A voice for the powerless
"3,059.09",Tulsa Documenters,Nonprofit,Oklahoma,Tulsa,https://tulsa-ok.documenters.org/,Documenters Network
"3,410.00",Tulsa Flyer,Nonprofit,Oklahoma,Tulsa,https://tulsaflyer.org/,
960.00,The Oklahoma Eagle,Independent,Oklahoma,Tulsa,https://theokeagle.com/category/tulsa/,Black-owned
"3,596.00",Tulsa World,Large Chain,Oklahoma,Tulsa,https://tulsaworld.com/news,
"2,228.00",Black Wall Street Times,Independent,Oklahoma,Tulsa / Greenwood,https://theblackwallsttimes.com/,Black-owned
"3,596.01",Wagoner County American-Tribune,Large Chain,Oklahoma,Wagoner County,https://tulsaworld.com/news/community/wagoner/#tracking-source=footer-nav,
"1,938.00",Oregon’s Local News Ecosystem,List of outlets,Oregon,-,https://agorajournalism.center/newsecosystem22/,Large list of OR news outlets
"3,220.00",InvestigateWest,Nonprofit,Oregon,-,https://www.invw.org/,Investigative Journalism
476.00,Oregon Capital Chronicle,Nonprofit,Oregon,-,https://oregoncapitalchronicle.com/,
76.00,Underscore,Nonprofit,Oregon,-,https://www.underscore.news/,Native voice / Indian Country
"2,189.28",Public News Service - Oregon,Other,Oregon,-,https://www.publicnewsservice.org/state-oregon/OR,Public News Service
"3,000.00",NW Labor Press,Independent,Oregon,-,https://nwlaborpress.org/,union-supported newspaper
"2,294.15",Oregon Capital Insider,Independent,Oregon,-,https://oregoncapitalinsider.com,
478.00,The Oregonian/OregonLive,Large Chain,Oregon,-,https://www.oregonlive.com/,
"2,077.37",Center Square Oregon,Nonprofit,Oregon,--,https://www.thecentersquare.com/Oregon/,taxpayer sensibility
733.00,Ashland.news,Nonprofit,Oregon,Ashland,https://ashland.news/,Inst. for Nonprofit News (INN) member
"3,074.00",Bend Source Weekly,Independent,Oregon,Bend,https://www.bendsource.com/,
"1,107.00",Corvallis Advocate.,Independent,Oregon,Corvallis,https://www.corvallisadvocate.com/,
"1,997.00",Double Sided Media,Nonprofit,Oregon,Eugene,https://doublesidedmedia.com/,Covers Houselessness and many other issues
"2,373.00",Eugene Weekly,Independent,Oregon,Eugene,https://eugeneweekly.com/,
598.01,Lookout Eugene-Springfield,Other,Oregon,Eugene-Springfield,https://lookouteugene-springfield.com/,Public Benefit Corp
"2,003.00",Gales Creek Journal,Other,Oregon,Gales Creek,https://www.galescreekjournal.com/,
"2,329.00",Grants Pass Daily Courier,Independent,Oregon,Grants Pass,http://thedailycourier.com/,
834.00,Columbia Insight,Nonprofit,Oregon,Hood River,https://columbiainsight.org/,Columbia River Watershed
590.00,Herald and News,Large Chain,Oregon,Klamath Falls,https://www.heraldandnews.com/,
"2,506.00",Malheaur Enterprise,Independent,Oregon,Malheur County,https://www.malheurenterprise.com/about-us/,
734.00,Highway 58 Herald,Nonprofit,Oregon,Oakridge,https://highway58herald.org/,Inst. for Nonprofit News (INN) member
"2,729.14",Oregon City News,Independent,Oregon,Oregon City,https://www.oregoncitynewsonline.com/,
"1,867.00",Bike Portland,Nonprofit,Oregon,Portland,https://bikeportland.org/cats/frontpage,Bicycles
736.00,Street Roots,Nonprofit,Oregon,Portland,https://www.streetroots.org/,Street Paper / INN Member
835.00,The Lund Report,Nonprofit,Oregon,Portland,https://www.thelundreport.org,Health
"2,518.00",Willamette Week,Other,Oregon,Portland,https://www.wweek.com/homepage/,
989.20,Portland Medium,Independent,Oregon,Portland,https://theportlandmedium.com/,Black-owned
"2,830.02",Portland Mercury,Independent,Oregon,Portland,https://www.portlandmercury.com/,
961.00,Portland Observer,Independent,Oregon,Portland,https://www.portlandobserver.com/,Black-owned
"2,729.16",Portland Tribune,Independent,Oregon,Portland,https://www.portlandtribune.com/,
"1,786.01",Runta News,Independent,Oregon,Portland,https://runtanews.com/,Somali & English / Black-owned / issues that matter to the Somali community in Northwest
962.00,The Skanner News,Independent,Oregon,Portland,https://www.theskanner.com/,Black-owned
"2,729.02",The Bee,Independent,Oregon,Portland (Sellwood),https://www.thebeenews.com/,
"1,915.00",The Chronicle,Independent,Oregon,Southern Willamette Valley.,https://www.chronicle1909.com/,Hyper-local
"2,729.01",Beaverton Valley Times,Independent,Oregon,Washington County,https://www.beavertonvalleytimes.com/site/about.html,
44.00,100 Days in Appalachia,Nonprofit,Pennsylvania,-,https://www.100daysinappalachia.com/,Rural
77.00,Pennsylvania Capital-Star,Nonprofit,Pennsylvania,-,https://www.penncapital-star.com/,
"1,881.00",State Impact PA,Nonprofit,Pennsylvania,-,https://stateimpact.npr.org/pennsylvania/,
"1,828.03",Votebeat Pennsylvania,Nonprofit,Pennsylvania,-,https://www.votebeat.org/pennsylvania/,Voting
"2,189.29",Public News Service - Pennsylvania,Other,Pennsylvania,-,https://www.publicnewsservice.org/state-pennsylvania/PA,Public News Service
"1,488.00",City & State PA,Independent,Pennsylvania,-,https://www.cityandstatepa.com,
"2,077.38",Center Square Pennsylvania,Nonprofit,Pennsylvania,--,https://www.thecentersquare.com/Pennsylvania/,taxpayer sensibility
"2,731.02",Abington Journal,Independent,Pennsylvania,Abington,https://www.theabingtonjournal.com/,
493.00,Trib Live,Independent,Pennsylvania,Allegheny,https://triblive.com/,
"2,957.01",Altoona Mirror,Large Chain,Pennsylvania,Blair County,https://www.altoonamirror.com/,
"2,280.00",Press Enterprise,Independent,Pennsylvania,"Bloomsburg, Berwick and Danville",https://www.pressenterpriseonline.com/,
"1,810.00",Bucks County Beacon,Other,Pennsylvania,Bucks County,https://buckscountybeacon.com/category/news/,Progressive
"3,059.01",Centre Documenters,Nonprofit,Pennsylvania,Centre County,https://centredocumenters.org/,Documents publilc meetings in Centre County townships
"1,823.00",Chestnut Hill Local,Nonprofit,Pennsylvania,Chestnut Hill (Philadelphia),https://www.chestnuthilllocal.com/,
479.00,GANT News,Independent,Pennsylvania,Clearfield,https://gantnews.com/,
827.02,Delaware Currents,Nonprofit,Pennsylvania,Delaware River watershed,https://delawarecurrents.org/,Delaware River from Catskill Mountains headwaters to the Delaware Bay
586.00,FunTimes Magazine,Independent,Pennsylvania,Delaware Valley,https://funtimesmagazine.com,African diaspora
"2,901.18",TAPinto Doylestown,Independent,Pennsylvania,"Doylestown, PA",https://www.tapinto.net/towns/doylestown,
"2,813.00",Erie Reader,Independent,Pennsylvania,Erie,https://www.eriereader.com/,"arts coverage, thoughtful discussion"
"2,955.03",Hancock News,Independent,Pennsylvania,Fulton County,https://www.thehancocknews.com/about-us/,
"1,139.00",Germantown Info Hub,Other,Pennsylvania,Germantown,https://germantowninfohub.org/,Temple University and Jefferson University
"1,868.00",Gettysburg Connection,Independent,Pennsylvania,Gettysburg,https://gettysburgconnection.org/#,
491.00,Spotlight PA,Nonprofit,Pennsylvania,Harrisburg,https://www.spotlightpa.org/,
"1,956.00",Kensington Voice,Nonprofit,Pennsylvania,Kensington (Philadelphia),https://kensingtonvoice.com/en/news/,Spanish & English
109.00,Bucks County Herald,Nonprofit,Pennsylvania,Lahaska,https://buckscountyherald.com/,Inst. for Nonprofit News (INN) member
"2,206.00",Lancaster Online,Nonprofit,Pennsylvania,Lancaster,https://lancasteronline.com/,
"2,454.00",Lebtown,Independent,Pennsylvania,Lebanon County,https://lebtown.com/about/,
"1,109.00",Lehigh Valley News,Nonprofit,Pennsylvania,Lehigh Valley,https://www.lehighvalleynews.com,
"3,579.00",Lehigh Daily,Independent,Pennsylvania,Lehigh Valley,https://lehighdaily.com/about/,
480.00,LevittownNow,Independent,Pennsylvania,Levittown,https://levittownnow.com/,
"2,731.03",Dallas Post,Independent,Pennsylvania,Luzerne County,https://www.mydallaspost.com/about-us,
"2,790.00",Times Leader,Independent,Pennsylvania,Luzerne County,https://www.timesleader.com/,
"1,931.00",Tube City Almanac,Nonprofit,Pennsylvania,McKeesport,http://almanac.tubecityonline.com/almanac/index.php,It’s a Community Instigation
480.01,NewtownPANow,Independent,Pennsylvania,Newtown,https://newtownpanow.com/,
836.00,Billy Penn,Nonprofit,Pennsylvania,Philadelphia,https://billypenn.com/,"explaining the city’s political, physical and cultural infrastructure."
"1,108.00",Broke in Philly,Nonprofit,Pennsylvania,Philadelphia,https://brokeinphilly.org/,
"1,069.07",Chalkbeat - Philadelphia,Nonprofit,Pennsylvania,Philadelphia,https://www.chalkbeat.org/philadelphia/,Education
"3,059.28",DN: Philadelphia,Nonprofit,Pennsylvania,Philadelphia,https://philly-pa.documenters.org/meetings/,Documenting local government
738.00,Equally Informed Community,Nonprofit,Pennsylvania,Philadelphia,https://equallyinformed.com/,Spanish & English / INN Member
739.00,Hidden City Philadelphia,Nonprofit,Pennsylvania,Philadelphia,https://hiddencityphila.org/,watchdog for historic preservation in Philadelphia
"2,267.01",Next City: Philadelphia,Nonprofit,Pennsylvania,Philadelphia,https://nextcity.org/philadelphia,Solutions Journalism
"1,824.00",Philadelphia Inquirer,Nonprofit,Pennsylvania,Philadelphia,https://www.inquirer.com/,
"2,242.00",Philadelphia Neighborhoods,Nonprofit,Pennsylvania,Philadelphia,https://philadelphianeighborhoods.com/,
839.00,Philadelphia Obituary Project,Nonprofit,Pennsylvania,Philadelphia,https://www.phillyobitproject.com,
840.00,Philadelphia Public School Notebook,Nonprofit,Pennsylvania,Philadelphia,https://thenotebook.org/about-the-notebook,
78.00,Resolve Philly,Nonprofit,Pennsylvania,Philadelphia,https://resolvephilly.org/,Solutions Journalism
192.03,The Conversation Local: Philadelphia,Nonprofit,Pennsylvania,Philadelphia,https://theconversation.com/us/philadelphia-pennsylvania-news,
"1,957.00",The Philadelphia Citizen,Nonprofit,Pennsylvania,Philadelphia,https://thephiladelphiacitizen.org/about/,Solutions Journalism / Re-ignite citizenship
"1,954.00",Green Philly,Other,Pennsylvania,Philadelphia,https://www.thegreencities.com/,Sustainability
"1,869.00",Philadelphia Hall Monitor,Other,Pennsylvania,Philadelphia,https://hallmonitor.org/,
"1,702.00",El Sol Latino Newspaper,Independent,Pennsylvania,Philadelphia,https://elsolnewsmedia.com/,Spanish
"1,955.00",Grid Magazine,Independent,Pennsylvania,Philadelphia,https://gridphilly.com/,
"1,774.00",Indonesian Lantern,Independent,Pennsylvania,Philadelphia,https://indonesianlantern.com/,Indonesian & English
485.00,Philadelphia Gay News,Independent,Pennsylvania,Philadelphia,https://epgn.com/,LGBTQ+
"2,814.00",Philadelphia Sunday Sun,Independent,Pennsylvania,Philadelphia,https://philasun.com/category/local/,Black-owned
487.00,Philly Voice,Independent,Pennsylvania,Philadelphia,https://www.phillyvoice.com/,
182.00,The Philadelphia Tribune,Independent,Pennsylvania,Philadelphia,https://www.phillytrib.com/,Black-owned / oldest paper reflecting the African-American experience.
"2,220.02",Metro Chinese Weekly,Independent,Pennsylvania,Philadelphia (Greater),https://www.metrochinese.com/,Chinese
"2,220.01",Metro Viet News,Independent,Pennsylvania,Philadelphia (Greater),https://www.metroviet.com/,Vietnamese
426.00,Northeast Times,Independent,Pennsylvania,Philadelphia (NE),https://northeasttimes.com/?amp,
"1,923.00",Pittsburgh Media Guide,List of outlets,Pennsylvania,Pittsburgh,https://www.publicsource.org/pittsburgh-news-media-guide-allegheny-county-pennsylvania-kdka-city-cast/,List of Pittsburgh news outlets
"1,925.00",Black Pittsburgh,Nonprofit,Pennsylvania,Pittsburgh,https://blackpittsburgh.com/,Black voice
483.00,NEXTpittsburgh,Nonprofit,Pennsylvania,Pittsburgh,https://nextpittsburgh.com/,
"1,930.00",Pittsburgh Institute for Nonprofit Journalism,Nonprofit,Pennsylvania,Pittsburgh,https://pinjnews.org/,Social Justice
"1,923.00",Pittsburgh's Public Source,Nonprofit,Pennsylvania,Pittsburgh,https://www.publicsource.org/about/,
"1,043.00",Pittsburgh Union Progress,Other,Pennsylvania,Pittsburgh,https://www.unionprogress.com/,
"1,928.00",Gazette 2.0,Independent,Pennsylvania,Pittsburgh,https://www.gazette20.com/all-news,
"1,926.00",New Pittsburgh Courier,Independent,Pennsylvania,Pittsburgh,https://newpittsburghcourier.com/category/metro/,Black-owned
"2,815.00",Pittsburgh Jewish Chronicle,Independent,Pennsylvania,Pittsburgh,https://jewishchronicle.timesofisrael.com,Jewish Community
490.00,Presente Pittsburgh Latino Magazine,Independent,Pennsylvania,Pittsburgh,https://presentepgh.com/,Spanish & English
"1,933.00",QBurgh,Independent,Pennsylvania,Pittsburgh,https://qburgh.com/,LGBTQ+
"1,927.00",The Bulletin,Nonprofit,Pennsylvania,Pittsburgh (Bloomfield),https://bloomfield-garfield.org/the-bulletin/,
"1,929.00",The Homepage,Nonprofit,Pennsylvania,Pittsburgh (Hazelwood),https://www.hazelwoodinitiative.org/blog,
492.00,The Punxsutawney Spirit,Independent,Pennsylvania,Punxsutawney,https://www.punxsutawneyspirit.com/,
"2,449.00",The Shenandoah Sentinel,Independent,Pennsylvania,Schuylkill County,https://shensentinel.com/,
"1,924.00",The Almanac,Independent,Pennsylvania,South Hills,https://thealmanac.net/,
"3,319.00",Your Daily Local,Independent,Pennsylvania,Warren County / Forest County,https://yourdailylocal.com/,
"1,880.00",Allegheny Front,Nonprofit,Pennsylvania,Western PA,https://www.alleghenyfront.org/,Environment
"2,606.00",North Central PA,Independent,Pennsylvania,Williamsport (Greater),https://www.northcentralpa.com/site/about.html,
"2,316.01",Pasquines,Nonprofit,Puerto Rico,-,https://pasquines.us/,U.S. Territories
"1,870.00",Conexion PR,Other,Puerto Rico,-,https://www.conexionpr.org/,Spanish & English
"2,034.00",Nuevo Milliones,Other,Puerto Rico,-,https://9millones.com/,Spanish & English
"1,494.00",El Nuevo Dia,Independent,Puerto Rico,-,https://www.elnuevodia.com/,Spanish
"1,496.00",El Vocero,Independent,Puerto Rico,-,https://www.elvocero.com,Spanish
"2,728.00",Noticel,Independent,Puerto Rico,-,https://www.noticel.com/,Spanish
"1,495.00",Primera Hora,Independent,Puerto Rico,-,https://www.primerahora.com/,
"2,577.00",Oriental,Independent,Puerto Rico,- (eastern P.R.),https://periodicoeloriental.com/1/quienes-somos/,Spanish
"2,579.00",Semana,Independent,Puerto Rico,Caguas,https://www.lasemanapr.com/noticias/categories/locales,Spanish
"2,578.00",La Perla de Sur,Independent,Puerto Rico,Ponce,https://www.periodicolaperla.com/,Spanish
842.00,80grados,Nonprofit,Puerto Rico,San Juan,https://www.80grados.net,Spanish
36.00,Centro de Periodismo Investigativo,Nonprofit,Puerto Rico,San Juan,https://periodismoinvestigativo.com/,Spanish & English
"2,565.00",Claridad,Independent,Puerto Rico,San Juan,https://claridadpuertorico.com/,Spanish
"1,733.00",Metro Puerto Rico,Independent,Puerto Rico,San Juan,https://www.metro.pr/,Spanish
843.00,Hummel Report,Nonprofit,Rhode Island,-,https://www.hummelreport.org/,
"2,535.00",Ocean State Stories,Nonprofit,Rhode Island,-,https://oceanstatestories.org,Multi-lingual (10 languages) / Alliance of Nonprofit News Outlets (ANNO) Member
"1,959.00",Rhode Island Current,Nonprofit,Rhode Island,-,https://rhodeislandcurrent.com/,
"2,536.00",RINewsToday.com,Nonprofit,Rhode Island,-,https://rinewstoday.com,Alliance of Nonprofit News Outlets (ANNO) Member
"1,693.10",Rhode Island Latino News,Independent,Rhode Island,-,https://rilatinonews.com/,Latino
"1,907.00",Uprise RI,Independent,Rhode Island,-,https://upriseri.com/,
"2,077.39",Center Square Rhode Island,Nonprofit,Rhode Island,--,https://www.thecentersquare.com/rhode_island/,taxpayer sensibility
"1,909.00",East Bay RI,Independent,Rhode Island,East Bay,https://www.eastbayri.com/,
79.00,East Greenwich News,Nonprofit,Rhode Island,East Greenwich,https://eastgreenwichnews.com/,ANNO Member / INN Member
"1,908.00",Valley Breeze,Independent,Rhode Island,Lincoln,https://www.valleybreeze.com/,
"2,882.00",Newport Now,Independent,Rhode Island,Newport,https://www.newportthisweek.com/category/newportnow/,Free
494.00,What’s Up Newp,Independent,Rhode Island,Newport,https://whatsupnewp.com/,
37.00,ecoRI News,Nonprofit,Rhode Island,Providence,https://ecori.org/,Alliance of Nonprofit News Outlets (ANNO) Member
"2,538.00",The Providence Eye,Nonprofit,Rhode Island,Providence,https://pvdeye.org,Alliance of Nonprofit News Outlets (ANNO) Member
"3,550.00",Brown Daily Herald,College-based,Rhode Island,Providence,https://www.browndailyherald.com/section/metro,"College paper, covers metro area"
134.01,Scalawag,Nonprofit,South Carolina,-,https://scalawagmagazine.org/,"Southern Politics, Race & Place, Press in Prison, Art & Soul"
"2,275.12",South Carolina Daily Gazette,Nonprofit,South Carolina,-,https://scdailygazette.com/,
"2,036.00",Pasa La Voz,Independent,South Carolina,-,https://pasalavoznoticias.com/,Spanish
652.00,The State,Large Chain,South Carolina,-,https://www.thestate.com/,
"2,077.40",Center Square South Carolina,Nonprofit,South Carolina,--,https://www.thecentersquare.com/south_carolina/,taxpayer sensibility
"1,685.00",The People-Sentinel,Independent,South Carolina,Barnwell Country,https://www.thepeoplesentinel.com/,Barnwell County’s oldest business
"2,942.00",Charleston City Paper,Independent,South Carolina,Charleston,https://charlestoncitypaper.com/,on-line only
499.00,The Post and Courier,Independent,South Carolina,Charleston,https://www.postandcourier.com/,
183.00,Carolina Panorama Newspaper,Independent,South Carolina,Columbia,https://www.carolinapanorama.com/,Black-owned
183.00,Columbia Star,Independent,South Carolina,Columbia,https://www.thecolumbiastar.com,
"2,203.00",Fort Mill Sun,Independent,South Carolina,Fort Mill,https://www.fortmillsun.com/,
"2,212.00",Index Journal,Independent,South Carolina,Greenwood,https://www.indexjournal.com/,
639.00,The Island Packet,Large Chain,South Carolina,Hilton Head Island,https://www.islandpacket.com/,
499.03,Kingstree News,Independent,South Carolina,Kingstree,https://www.postandcourier.com/kingstree/,
340.13,The Lancaster News,Independent,South Carolina,Lancaster,https://www.pmg-sc.com/the_lancaster_news/,
499.02,Berkeley Independent,Independent,South Carolina,Mounks Corner,https://www.postandcourier.com/berkeley-independent/,
496.00,El Informador Newspaper,Independent,South Carolina,Mount Pleasant,https://www.elinformador.us/noticias/,
499.01,Moultrie News,Independent,South Carolina,Mt. Pleasant,https://www.postandcourier.com/moultrie-news/,
498.00,The (Myrtle Beach) Sun News,Large Chain,South Carolina,Myrtle Beach,https://www.myrtlebeachonline.com/,
"2,035.00",Cola Daily,Independent,South Carolina,Richland and Lexington counties,https://www.coladaily.com/,
"2,210.00",Sumter Item,Independent,South Carolina,"Sumter, Clarendon and Lee counties",https://www.theitem.com/news/,
434.00,Buffalo’s Fire,Native,South Dakota,-,https://www.buffalosfire.com/,Indiginous Media Freedom Alliance / Bright Spot Winner
"1,678.00",South Dakota Native Americans Newswire,Native,South Dakota,-,https://nativeamericans.einnews.com/state/southdakota,Native American
845.00,South Dakota News Watch,Nonprofit,South Dakota,-,https://www.sdnewswatch.org/,ANNO Member
500.00,South Dakota Searchlight,Nonprofit,South Dakota,-,https://southdakotasearchlight.com/,
"2,189.30",Public News Service - South Dakota,Other,South Dakota,-,https://www.publicnewsservice.org/state-south-dakota/SD,Public News Service
"1,964.00",Dakota Scout,Independent,South Dakota,-,https://substack.com/@thedakotascout,Substack
"2,077.41",Center Square South Dakota,Nonprofit,South Dakota,--,https://www.thecentersquare.com/south_dakota/,taxpayer sensibility
"2,685.00",Black Hills Pioneer,Independent,South Dakota,Black Hills,https://www.bhpioneer.com/site/about.html,Established in 1876
"2,469.02",Chadron Record,Large Chain,South Dakota,Chadron,https://rapidcityjournal.com/news/community/chadron/,
"1,814.00",West River Eagle,Independent,South Dakota,Eagle Butte,https://www.westrivereagle.com/,Cheyenne River Sioux Reservation
"1,818.00",Freeman Courier,Independent,South Dakota,Freeman and Menno,https://www.freemansd.com/,
"2,933.01",PIoneer Review,Independent,South Dakota,Haakon County,http://www.pioneer-review.com/pioneer-review,Paper and on-line
"2,933.04",Murdo Coyote,Independent,South Dakota,Jones County,http://www.pioneer-review.com/murdo-coyote,Paper and on-line
"2,933.05",Faith Independent,Independent,South Dakota,"Meade County,",http://www.pioneer-review.com/faith-independent,on-line only
"1,814.10",Mobridge,Independent,South Dakota,Mobridge,https://www.mobridgetribune.com/,Cheyenne River Sioux Reservation
"2,469.01",Our Northern Hills,Large Chain,South Dakota,Northern Hills,https://rapidcityjournal.com/news/community/northern-hills/,
"2,933.02",New Underwood Post,Independent,South Dakota,Pennington County,http://www.pioneer-review.com/new-underwood-post-0,on-line only
"2,933.03",Pennington County Courant,Independent,South Dakota,Pennington County,http://www.pioneer-review.com/penn-co-courant,Paper and on-line
501.06,The Mitchell Republic,Independent,South Dakota,Pierre,https://www.mitchellrepublic.com/,
"1,679.00",Native Sun News,Native,South Dakota,Rapid City,https://www.nativesunnews.today/,Native American
"2,469.00",Rapid City Journal,Large Chain,South Dakota,Rapid City,https://rapidcityjournal.com/,
"1,778.00",¿Que Pasa? Sioux Falls,Nonprofit,South Dakota,Sioux Falls,https://vidanewspaper.com/,Spanish / Latino
"2,050.00",Sioux Falls Simplified,Independent,South Dakota,Sioux Falls,https://www.sfsimplified.com/,
44.00,100 Days in Appalachia,Nonprofit,Tennessee,-,https://www.100daysinappalachia.com/,Rural
"1,069.08",Chalkbeat - Tennessee,Nonprofit,Tennessee,-,https://www.chalkbeat.org/tennessee/,Education
509.00,Tennessee Lookout,Nonprofit,Tennessee,-,https://tennesseelookout.com/,
"2,189.31",Public News Service - Tennessee,Other,Tennessee,-,https://www.publicnewsservice.org/state-tennessee/TN,Public News Service
"2,008.00",Tennessee Holler,Other,Tennessee,-,https://tnholler.com/,
"3,730.00",Nashville Notacias,Independent,Tennessee,-,https://nashvillenoticias.com/,Spanish
"2,077.42",Center Square Tennessee,Nonprofit,Tennessee,--,https://www.thecentersquare.com/Tennessee/,taxpayer sensibility
"3,783.01",Bledsonian-Banner,Independent,Tennessee,Bledsoe County,https://www.thebledsonian-banner.com/,
"1,374.00",Chattanooga News Chronicle,Independent,Tennessee,Chattanooga,https://chattnewschronicle.com/,Black-owned
202.04,Chattanooga Times Free Press,Independent,Tennessee,Chattanooga,https://www.timesfreepress.com/,
148.00,Williamson Source,Independent,Tennessee,Franklin,https://williamsonsource.com/,
506.10,Jonesborough Herald & Tribune,Independent,Tennessee,Jonesborough,https://www.heraldandtribune.com/,
506.00,Kingsport Times News,Independent,Tennessee,Kingsport,https://www.timesnews.net/,
"3,223.00",Kingston Springs Gazette,Independent,Tennessee,Kingston Springs,https://www.ksgazette.com/,
"3,601.00",Compass,Independent,Tennessee,Knox County,https://compassknox.com/,
"1,268.00",The East Tennessee Enlightener,Independent,Tennessee,Knoxville/East TN counties,https://etenlightener.com/,"Female, Black-owned"
23.00,MLK50: Justice Through Journalism,Nonprofit,Tennessee,Memphis,https://mlk50.com/,Inst. for Nonprofit News (INN) member
846.00,Daily Memphian,Other,Tennessee,Memphis,https://dailymemphian.com,
505.00,Institute for Public Service Reporting,College-based,Tennessee,Memphis,https://www.psrmemphis.org/,University of Memphis
"2,261.04",High Ground News,Independent,Tennessee,Memphis,https://www.highgroundnews.com/,Solutions Journalism
"2,525.00",Memphis Flyer,Independent,Tennessee,Memphis,https://www.memphisflyer.com/category/news/,Alternative Weekly
"2,861.00",Memphis Noticias,Independent,Tennessee,Memphis,https://memphisnoticias.com/,Spanish / Immigration
"1,454.00",Tri-State Defender,Independent,Tennessee,Memphis,https://tri-statedefender.com/,Black-owned
506.30,Mountain City Tomahawk,Independent,Tennessee,Mountain City,https://www.thetomahawk.com/site/about.html,
"2,640.00",Nashvillle Banner,Nonprofit,Tennessee,Nashville,https://nashvillebanner.com/about/,"Metro, Politics, Criminal Justice, Courts"
"2,182.00",The Contributor,Nonprofit,Tennessee,Nashville,https://issuu.com/the-contributor-live,Street Paper
"1,689.00",Nashville Post,Independent,Tennessee,Nashville,https://www.nashvillepost.com/,
508.00,Nashville Scene,Independent,Tennessee,Nashville,https://www.nashvillescene.com/,
"3,582.05",The Food Scene - Nashville,Independent,Tennessee,Nashville,https://thefoodsection.com/category/geography/?_city_edition=baton-rouge,Covering food and drink across the American South as though it matters
"3,783.00",Dunlap Tribune,Independent,Tennessee,Sequatchie County,thedunlap-tribune.com,
506.20,The Erwin Record,Independent,Tennessee,Unicoi County,https://www.erwinrecord.net/,
"2,378.00",Willaimson Herald,Independent,Tennessee,Williamson County,https://www.williamsonherald.com/site/,
"2,816.00",Deceleration,Nonprofit,Texas,-,https://deceleration.news,"Climate / News and analysis on ecological, political & cultural crises."
"1,902.03",Pro Publica - Texas,Nonprofit,Texas,-,https://www.propublica.org/texas,
"2,315.08",Streetsblog - Texas,Nonprofit,Texas,-,https://tex.streetsblog.org/,sustainable transportation
